"createdAt","id","text","displayTextRangeStart","displayTextRangeEnd","source","isTruncated","inReplyToStatusId","inReplyToUserId","isFavorited","isRetweeted","favoriteCount","inReplyToScreenName","place__name","place__countryCode","place__id","place__country","place__placeType","place__url","place__fullName","place__boundingBoxType","place__boundingBoxCoordinates__latitude","place__boundingBoxCoordinates__longitude","retweetCount","isPossiblySensitive","lang","userMentionEntities__name","userMentionEntities__screenName","userMentionEntities__id","userMentionEntities__start","userMentionEntities__end","hashtagEntities__text","hashtagEntities__start","hashtagEntities__end","urlEntities__url","urlEntities__expandedURL","urlEntities__displayURL","urlEntities__start","urlEntities__end","mediaEntities__id","mediaEntities__url","mediaEntities__mediaURL","mediaEntities__mediaURLHttps","mediaEntities__expandedURL","mediaEntities__displayURL","mediaEntities__sizes__|","mediaEntities__sizes__|__width","mediaEntities__sizes__|__height","mediaEntities__sizes__|__resize","mediaEntities__type","mediaEntities__videoAspectRatioWidth","mediaEntities__videoAspectRatioHeight","mediaEntities__videoDurationMillis","mediaEntities__videoVariants__bitrate","mediaEntities__videoVariants__contentType","mediaEntities__videoVariants__url","mediaEntities__start","mediaEntities__end","currentUserRetweetId","user__id","user__name","user__screenName","user__location","user__description","user__descriptionURLEntities__url","user__descriptionURLEntities__expandedURL","user__descriptionURLEntities__displayURL","user__descriptionURLEntities__start","user__descriptionURLEntities__end","user__urlEntity__url","user__urlEntity__expandedURL","user__urlEntity__displayURL","user__urlEntity__start","user__urlEntity__end","user__isContributorsEnabled","user__profileImageUrl","user__profileImageUrlHttps","user__isDefaultProfileImage","user__url","user__isProtected","user__followersCount","user__profileBackgroundColor","user__profileTextColor","user__profileLinkColor","user__profileSidebarFillColor","user__profileSidebarBorderColor","user__profileUseBackgroundImage","user__isDefaultProfile","user__showAllInlineMedia","user__friendsCount","user__createdAt","user__favouritesCount","user__utcOffset","user__profileBackgroundImageUrl","user__profileBackgroundImageUrlHttps","user__profileBannerImageUrl","user__profileBackgroundTiled","user__lang","user__statusesCount","user__isGeoEnabled","user__isVerified","user__translator","user__listedCount","user__isFollowRequestSent","quotedStatusId"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:11:26 PM","1055612834594226176","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/QFcpDTiImy https://t.co/XnKFj1U1wa","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","1","False","en","","","","","","","","","https://t.co/QFcpDTiImy","http://dlvr.it/QpWmTg","dlvr.it/QpWmTg","69","92","1055612832534933504","https://t.co/XnKFj1U1wa","http://pbs.twimg.com/media/DqZKRz-WsAAFdnM.jpg","https://pbs.twimg.com/media/DqZKRz-WsAAFdnM.jpg","https://twitter.com/gdpr/status/1055612834594226176/photo/1","pic.twitter.com/XnKFj1U1wa","0","150","150","101","photo","0","0","0","","","","93","116","-1","17487721","GDPR Revolution99","gdpr","Nashville TN","Grateful Dread Peace Media presents GDPR Revolution99, peace-progressive Internet news/talk public radio for a better world. RTs & follows are not endorsements.","","","","","","https://t.co/pwYAkX3toD","http://gdprrevolution99.com","gdprrevolution99.com","0","23","False","http://pbs.twimg.com/profile_images/750558591577358336/X_REweI6_normal.jpg","https://pbs.twimg.com/profile_images/750558591577358336/X_REweI6_normal.jpg","False","https://t.co/pwYAkX3toD","False","790","000000","000000","981CEB","000000","000000","False","False","False","460","Nov 19, 2008 10:22:29 AM","8394","-1","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif","https://pbs.twimg.com/profile_banners/17487721/1513119240","False","en","265299","True","False","False","203","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:09:08 PM","1055612256455540736","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/zvyUzaJz4c https://t.co/mHXJWdVMyv","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/zvyUzaJz4c","http://dlvr.it/QpWm0H","dlvr.it/QpWm0H","69","92","1055612251225382914","https://t.co/mHXJWdVMyv","http://pbs.twimg.com/media/DqZJv-bW4AIIuNJ.jpg","https://pbs.twimg.com/media/DqZJv-bW4AIIuNJ.jpg","https://twitter.com/QuorumCall/status/1055612256455540736/photo/1","pic.twitter.com/mHXJWdVMyv","0","150","150","101","photo","0","0","0","","","","93","116","-1","190890578","QuorumCall 🇺🇸","QuorumCall","USA","US SENATE NEWS FEED Unofficial. Aggregating news items covering all 100 United States Senators & #USPolitics. RT or reply directly to your senators in the feed.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/913143486706151429/wrnagWsO_normal.jpg","https://pbs.twimg.com/profile_images/913143486706151429/wrnagWsO_normal.jpg","False","","False","15127","473969","333333","473969","FFFFFF","B22233","False","False","False","12177","Sep 14, 2010 10:41:11 PM","3683","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/190890578/1512070049","False","en","268240","False","False","False","784","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:06:12 PM","1055611518362873858","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/rsokPQtDb3 https://t.co/z44uVmPO3D","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/rsokPQtDb3","http://dlvr.it/QpWlVm","dlvr.it/QpWlVm","69","92","1055611515590586369","https://t.co/z44uVmPO3D","http://pbs.twimg.com/media/DqZJFJ-WsAEVy_l.jpg","https://pbs.twimg.com/media/DqZJFJ-WsAEVy_l.jpg","https://twitter.com/hinterlandg/status/1055611518362873858/photo/1","pic.twitter.com/z44uVmPO3D","0","150","150","101","photo","0","0","0","","","","93","116","-1","13604612","Janet Shan","hinterlandg","Atlanta","Editor & founder of Hinterland Gazette: Honest, accurate, timely political news & commentary. Freelance journalist. Proud Jamerican #TheResistance #BlueWave2018","","","","","","https://t.co/VRG8BPtGBG","http://hinterlandgazette.com","hinterlandgazette.com","0","23","False","http://pbs.twimg.com/profile_images/928454278875717632/L4g8ezYk_normal.jpg","https://pbs.twimg.com/profile_images/928454278875717632/L4g8ezYk_normal.jpg","False","https://t.co/VRG8BPtGBG","False","3446","9AE4E8","000000","0000FF","E0FF92","87BC44","True","False","False","2308","Feb 17, 2008 8:52:57 PM","13031","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/13604612/1431397929","True","en","138204","False","False","False","160","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:06:10 PM","1055611507818385409","Via @washingtonpost: Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/lxH02nTwNl https://t.co/Mi8VzGfR72","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","Washington Post","washingtonpost","2467791","4","19","","","","https://t.co/lxH02nTwNl","http://dlvr.it/QpWlRS","dlvr.it/QpWlRS","90","113","1055611500172324864","https://t.co/Mi8VzGfR72","http://pbs.twimg.com/media/DqZJEQiWsAAsV4K.jpg","https://pbs.twimg.com/media/DqZJEQiWsAAsV4K.jpg","https://twitter.com/crewislife/status/1055611507818385409/photo/1","pic.twitter.com/Mi8VzGfR72","0","150","150","101","photo","0","0","0","","","","114","137","-1","17643749","вяєт fυςкιтσℓ","crewislife","Fact Based World","Desert Shield/Storm #Vet, #Progressive, #Atheist, 🏳️‍🌈. Enjoy politics, 👨🏼‍🔬🔬, 🏋️, 🌯 and 🍪. I follow/unfollow back. #NotMyPresident #BDS #Resist","","","","","","https://t.co/Cgvx9VwPBd","https://everytown.org/","everytown.org","0","23","False","http://pbs.twimg.com/profile_images/984980882342625281/Wc3gQPZG_normal.jpg","https://pbs.twimg.com/profile_images/984980882342625281/Wc3gQPZG_normal.jpg","False","https://t.co/Cgvx9VwPBd","False","7542","8B542B","333333","981CEB","BABCED","FFFFFF","True","False","False","7795","Nov 26, 2008 12:58:00 AM","2308","-1","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif","https://pbs.twimg.com/profile_banners/17643749/1512886395","True","en","802611","False","False","False","431","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 25, 2018 8:06:08 PM","1055611497919868928","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/5eO5Nkc0c5 https://t.co/8HDTbilLwd","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/5eO5Nkc0c5","http://dlvr.it/QpWlQg","dlvr.it/QpWlQg","69","92","1055611493662777347","https://t.co/8HDTbilLwd","http://pbs.twimg.com/media/DqZJD4SW4AMO2SN.jpg","https://pbs.twimg.com/media/DqZJD4SW4AMO2SN.jpg","https://twitter.com/robertfranek/status/1055611497919868928/photo/1","pic.twitter.com/8HDTbilLwd","0","150","150","101","photo","0","0","0","","","","93","116","-1","17227307","Robert Franek","robertfranek","","Pastor (ELCA) Passion for the gospel in proclamation & reflection lived doxologically. Connecting faith & politics for the common good. Header: @thetinowl","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/998949054229852160/HZ9YwPNd_normal.jpg","https://pbs.twimg.com/profile_images/998949054229852160/HZ9YwPNd_normal.jpg","False","","False","1747","FFFFFF","000000","1B95E0","FFFFFF","008748","True","False","False","2534","Nov 7, 2008 1:00:35 AM","74288","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/17227307/1530593307","False","en","78285","True","False","False","63","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 1:07:36 PM","1055868559287554050","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’\n\nShe persists 😊 https://t.co/JjQASIjMzP https://t.co/JSJeGrGPxg","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/JjQASIjMzP","https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html","washingtonpost.com/politics/rep-m…","85","108","1055868557739855872","https://t.co/JSJeGrGPxg","http://pbs.twimg.com/media/Dqcy2-mWkAANLbN.jpg","https://pbs.twimg.com/media/Dqcy2-mWkAANLbN.jpg","https://twitter.com/GoobersGems/status/1055868559287554050/photo/1","pic.twitter.com/JSJeGrGPxg","0","150","150","101","photo","0","0","0","","","","109","132","-1","886055754872086528","Mrs Fackackapack","GoobersGems","New York","*** NY Dem *** *** RESIST ***","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/926153927028105216/RT8Xe6JK_normal.jpg","https://pbs.twimg.com/profile_images/926153927028105216/RT8Xe6JK_normal.jpg","False","","False","448","000000","000000","1B95E0","000000","000000","False","False","False","1335","Jul 14, 2017 10:52:09 PM","34179","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","35062","False","False","False","1","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2048","1365","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 12:46:24 PM","1055863223562448897","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/g5LCtVxT3S","-1","-1","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/g5LCtVxT3S","https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html","washingtonpost.com/politics/rep-m…","69","92","","","","","","","","","","","","","","","","","","","","-1","336532701","Heard FC, the ghost of Ea-Nasir","HeardFC","Virginia, USA","Smashing the patriarchy begins at home. Writing for dollars in the Valley of Virginia. Food Nerd. Citizen. Vaxxophiliac. (he/him) [mail at https://t.co/oq9G216MRx]","https://t.co/oq9G216MRx","http://HeardFC.com","HeardFC.com","139","162","https://t.co/eeR6ql9xbX","http://heardfc.com","heardfc.com","0","23","False","http://pbs.twimg.com/profile_images/947589279676620800/53z4tdSd_normal.jpg","https://pbs.twimg.com/profile_images/947589279676620800/53z4tdSd_normal.jpg","False","https://t.co/eeR6ql9xbX","False","642","C6E2EE","663B12","1F98C7","DAECF4","000000","True","False","False","537","Jul 16, 2011 9:16:45 AM","24425","-1","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif","https://pbs.twimg.com/profile_banners/336532701/1505315852","True","en","54585","False","False","False","62","False","-1"
"Oct 26, 2018 12:07:51 PM","1055853522426716166","“We have to keep doing what we’re doing in order to make this country right,” Waters said. “That’s what I intend to… https://t.co/4ZRTlFHOl2","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/4ZRTlFHOl2","https://twitter.com/i/web/status/1055853522426716166","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","-1","1241831545","Kristen Thompson","herequeer","New York, NY","Currently protesting Trump's [insert bigoted, racist, sexist policy based on lies here]. This is not a drill.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/991865199933222913/MviSEUmG_normal.jpg","https://pbs.twimg.com/profile_images/991865199933222913/MviSEUmG_normal.jpg","False","","False","251","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","301","Mar 4, 2013 12:32:21 PM","574","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/1241831545/1455640097","False","en","1077","True","False","False","4","False","-1"
"Oct 26, 2018 11:30:04 AM","1055844015638228993","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/LXs2fXIVWU","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/LXs2fXIVWU","https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html","washingtonpost.com/politics/rep-m…","69","92","","","","","","","","","","","","","","","","","","","","-1","319963230","Greg Travillion","TougalooTree","Jackson Mississippi","Principal, Consultant","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/554497275842813952/pPrHcs25_normal.jpeg","https://pbs.twimg.com/profile_images/554497275842813952/pPrHcs25_normal.jpeg","False","","False","900","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","1562","Jun 18, 2011 10:13:51 PM","60630","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/319963230/1372973669","False","en","157262","True","False","False","290","False","-1"
"Oct 26, 2018 6:55:03 AM","1055774803834023936","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/xQAXhSCKBK","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/xQAXhSCKBK","https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html","washingtonpost.com/politics/rep-m…","69","92","","","","","","","","","","","","","","","","","","","","-1","1028022611324747776","Arielle R Phoenix 🌊🌊🌊🌊🌊🇺🇸💫⭐️🌟✨🌈❤️😇🐬🐳","PhoenixArielle","Long Beach, CA","#MeToo #VoteThemAllOut #RoadToChange When they go low, WE GO VOTE!","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1055905523927785473/rcSFLuAi_normal.jpg","https://pbs.twimg.com/profile_images/1055905523927785473/rcSFLuAi_normal.jpg","False","","False","590","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","1300","Aug 10, 2018 4:57:45 PM","26150","-1","","","https://pbs.twimg.com/profile_banners/1028022611324747776/1540582470","False","en","29622","False","False","False","1","False","-1"
"Oct 26, 2018 4:37:45 AM","1055740252755681280","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/ZlTlE2nrz1 https://t.co/TxqFntBUpZ","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/ZlTlE2nrz1","http://dlvr.it/QpYQ8w","dlvr.it/QpYQ8w","69","92","1055740250033577985","https://t.co/TxqFntBUpZ","http://pbs.twimg.com/media/Dqa-KfJVYAERP_P.jpg","https://pbs.twimg.com/media/Dqa-KfJVYAERP_P.jpg","https://twitter.com/NBCNightlyLies/status/1055740252755681280/photo/1","pic.twitter.com/TxqFntBUpZ","0","150","150","101","photo","0","0","0","","","","93","116","-1","3013635301","NBC Nightly Lies","NBCNightlyLies","In your living room","NBC Nightly Lies: America's most fabricated news broadcast. This is a parody account. Exposing the lies told by MSM and Pols. #Trump2020 #AmericaFirst #MAGA","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/775818987342929920/oWhG2gMM_normal.jpg","https://pbs.twimg.com/profile_images/775818987342929920/oWhG2gMM_normal.jpg","False","","False","2959","022330","333333","0084B4","C0DFEC","A8C7F7","True","False","False","2936","Feb 8, 2015 11:39:43 AM","5128","-1","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","https://pbs.twimg.com/profile_banners/3013635301/1451882270","False","en","14358","False","False","False","112","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1484","989","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 3:06:10 AM","1055717204061310976","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ The California Democrat responded Thursday to… https://t.co/CGCQpJCmSz","-1","-1","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/CGCQpJCmSz","https://twitter.com/i/web/status/1055717204061310976","twitter.com/i/web/status/1…","116","139","","","","","","","","","","","","","","","","","","","","-1","885943862820208640","Connie Gilbert","connieglbert","United States","Unique elegant custom printed cases for iPhone, Smartphone, iPad, and other electronics","","","","","","https://t.co/cfywp9duRl","https://www.zazzle.com/irongall","zazzle.com/irongall","0","23","False","http://pbs.twimg.com/profile_images/885953855036551168/INVUWjz-_normal.jpg","https://pbs.twimg.com/profile_images/885953855036551168/INVUWjz-_normal.jpg","False","https://t.co/cfywp9duRl","False","241","000000","000000","FF691F","000000","000000","False","False","False","417","Jul 14, 2017 3:27:31 PM","1","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/885943862820208640/1500062819","False","en","58093","False","False","False","4","False","-1"
"Oct 26, 2018 3:03:27 AM","1055716521803157504","Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/WU7W3CNJcy","-1","-1","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/WU7W3CNJcy","https://ift.tt/2D5iKdq","ift.tt/2D5iKdq","69","92","","","","","","","","","","","","","","","","","","","","-1","1861882417","DNP News","DNP_News","United States","Day-by-day…minute-by-minute…we bring you the world.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/678274027933184002/TPSRq8Vj_normal.jpg","https://pbs.twimg.com/profile_images/678274027933184002/TPSRq8Vj_normal.jpg","False","","False","443","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","211","Sep 13, 2013 6:01:03 PM","0","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/1861882417/1472016294","False","en","609421","False","False","False","38","False","-1"
"Oct 26, 2018 1:40:46 AM","1055695713970069505","the-washington-post|Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’|https://t.co/njKK2fnKRF https://t.co/eH5lRpApHU","-1","-1","<a href=""http://www.lost-property.eu"" rel=""nofollow"">politics_bot</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","","","","https://t.co/njKK2fnKRF","https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html","washingtonpost.com/politics/rep-m…","89","112","1055695711742902272","https://t.co/eH5lRpApHU","http://pbs.twimg.com/media/DqaVqBFWwAA87tB.jpg","https://pbs.twimg.com/media/DqaVqBFWwAA87tB.jpg","https://twitter.com/bot_political/status/1055695713970069505/photo/1","pic.twitter.com/eH5lRpApHU","0","150","150","101","photo","0","0","0","","","","113","136","-1","868523826447089664","bot_political","bot_political","CyberSpace","Political news bot|Retweets not endorsement|Powered by https://t.co/5DKWdMaCIf|Click link below for bot-hunting and tweet mapping tools","https://t.co/5DKWdMaCIf","http://NewsAPI.org","NewsAPI.org","55","78","https://t.co/ZaB1RFgObZ","http://www.lost-property.eu/content/twitter_search.html","lost-property.eu/content/twitte…","0","23","False","http://pbs.twimg.com/profile_images/950893138364829696/MmG-tfIm_normal.jpg","https://pbs.twimg.com/profile_images/950893138364829696/MmG-tfIm_normal.jpg","False","https://t.co/ZaB1RFgObZ","False","186","000000","000000","91D2FA","000000","000000","False","False","False","1819","May 27, 2017 1:46:31 PM","9","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/868523826447089664/1495917993","False","en","198918","False","False","False","5","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","453","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","800","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
