"createdAt","id","text","displayTextRangeStart","displayTextRangeEnd","source","isTruncated","inReplyToStatusId","inReplyToUserId","isFavorited","isRetweeted","favoriteCount","inReplyToScreenName","place__name","place__countryCode","place__id","place__country","place__placeType","place__url","place__fullName","place__boundingBoxType","place__boundingBoxCoordinates__latitude","place__boundingBoxCoordinates__longitude","retweetCount","isPossiblySensitive","lang","userMentionEntities__name","userMentionEntities__screenName","userMentionEntities__id","userMentionEntities__start","userMentionEntities__end","urlEntities__url","urlEntities__expandedURL","urlEntities__displayURL","urlEntities__start","urlEntities__end","hashtagEntities__text","hashtagEntities__start","hashtagEntities__end","currentUserRetweetId","user__id","user__name","user__screenName","user__location","user__description","user__descriptionURLEntities__url","user__descriptionURLEntities__expandedURL","user__descriptionURLEntities__displayURL","user__descriptionURLEntities__start","user__descriptionURLEntities__end","user__urlEntity__url","user__urlEntity__expandedURL","user__urlEntity__displayURL","user__urlEntity__start","user__urlEntity__end","user__isContributorsEnabled","user__profileImageUrl","user__profileImageUrlHttps","user__isDefaultProfileImage","user__url","user__isProtected","user__followersCount","user__profileBackgroundColor","user__profileTextColor","user__profileLinkColor","user__profileSidebarFillColor","user__profileSidebarBorderColor","user__profileUseBackgroundImage","user__isDefaultProfile","user__showAllInlineMedia","user__friendsCount","user__createdAt","user__favouritesCount","user__utcOffset","user__profileBackgroundImageUrl","user__profileBackgroundImageUrlHttps","user__profileBannerImageUrl","user__profileBackgroundTiled","user__lang","user__statusesCount","user__isGeoEnabled","user__isVerified","user__translator","user__listedCount","user__isFollowRequestSent","quotedStatusId"
"Oct 26, 2018 4:08:30 PM","1055914085437464577","@usainbolt is going to score his first  hat trick as a #professionalfootballer against this team. #Keogh obviously… https://t.co/Lo3cLTNImN","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","True","-1","45112524","False","False","0","usainbolt","","","","","","","","","","","0","False","en","Usain St. Leo Bolt","usainbolt","45112524","0","10","https://t.co/Lo3cLTNImN","https://twitter.com/i/web/status/1055914085437464577","twitter.com/i/web/status/1…","116","139","professionalfootballer","55","78","-1","2545409480","Denton O'Connor","4Dentn","Calgary, Alberta","... is on a path of self re-discovery","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/909490776706396160/E9wDuccK_normal.jpg","https://pbs.twimg.com/profile_images/909490776706396160/E9wDuccK_normal.jpg","False","","False","69","C0DEED","333333","9266CC","DDEEF6","C0DEED","True","False","False","158","Jun 4, 2014 2:47:40 AM","158","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/2545409480/1505675179","False","en","694","True","False","False","5","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Keogh","98","104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 11:05:13 AM","1055837762627223554","BBC Sport - Usain Bolt: Olympic champion has 'touch like a trampoline'. Usain Bolt's first touch is ""like a trampol… https://t.co/NLfoTnKLBg","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/NLfoTnKLBg","https://twitter.com/i/web/status/1055837762627223554","twitter.com/i/web/status/1…","117","140","","","","-1","2886328059","Captain Fantastic8","nattyroons","Canada","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1001735920054296576/oQW6XJzU_normal.jpg","https://pbs.twimg.com/profile_images/1001735920054296576/oQW6XJzU_normal.jpg","False","","False","2718","C0DEED","000000","1B95E0","000000","000000","True","False","False","2135","Nov 20, 2014 7:43:45 PM","30563","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/2886328059/1527664919","False","en","69996","True","False","False","65","False","-1"
"Oct 26, 2018 10:10:00 AM","1055823867795644416","Usain Bolt: Olympic champion has 'touch like a trampoline', says Andy Keogh https://t.co/IvwNZNYKow","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/IvwNZNYKow","http://www.bbc.com/sport/football/45988823","bbc.com/sport/football…","76","99","","","","-1","981359609851105280","egttours","egttours1","Dublin City, Ireland","Golf Soccer NHL MLB NFL NBA","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/987891894570057728/P_lK0T8W_normal.jpg","https://pbs.twimg.com/profile_images/987891894570057728/P_lK0T8W_normal.jpg","False","","False","1018","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","2526","Apr 3, 2018 10:35:38 PM","16225","-1","","","https://pbs.twimg.com/profile_banners/981359609851105280/1524366892","False","en","18419","False","False","False","1","False","-1"
"Oct 26, 2018 9:43:21 AM","1055817158566076416","BBC Sport - Usain Bolt: Olympic champion has 'touch like a trampoline', says Andy Keogh https://t.co/bdHI1IH6uh\n\nSo hes basically Lukaku","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/bdHI1IH6uh","http://www.bbc.com/sport/football/45988823","bbc.com/sport/football…","88","111","","","","-1","519893811","Leon Zimmermann","SleepwalkingTv","Deutschland","Twitch Pleb. Ingame Leader for @HRRICANeSports  . Wannabe Nifty.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1029759211113201665/EJZ3k13L_normal.jpg","https://pbs.twimg.com/profile_images/1029759211113201665/EJZ3k13L_normal.jpg","False","","False","42","C0DEED","333333","2E0AFA","DDEEF6","C0DEED","True","False","False","355","Mar 9, 2012 5:52:44 PM","1141","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/519893811/1531585276","False","de","2330","True","False","False","0","False","-1"
"Oct 26, 2018 7:11:49 AM","1055779024046358528","Quote of the day - He has the first touch of a trampoline! https://t.co/kZRcywwjTs","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/kZRcywwjTs","https://www.bbc.com/sport/football/45988823","bbc.com/sport/football…","59","82","","","","-1","47933469","Peter Stemmet","Peter_Stemmet","Doha, Qatar","Sports Presenter at Al Jazeera English. Married to @NtandoStemmet Christian. Nineties Nerd. Biased towards @NUFC & #Proteas","","","","","","https://t.co/UdjZ1ht5oL","http://www.peterstemmet.com","peterstemmet.com","0","23","False","http://pbs.twimg.com/profile_images/1041266906102214656/a_y-JL7i_normal.jpg","https://pbs.twimg.com/profile_images/1041266906102214656/a_y-JL7i_normal.jpg","False","https://t.co/UdjZ1ht5oL","False","2124","C0DEED","333333","0084B4","DDEEF6","C0DEED","True","False","False","507","Jun 17, 2009 7:42:32 AM","1195","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/47933469/1531721116","True","en","4243","False","False","False","49","False","-1"
"Oct 26, 2018 6:26:40 AM","1055767660615606272","BBC Sport - Usain Bolt: Olympic champion has 'touch like a trampoline', says Andy Keogh https://t.co/GfHF2jM5MZ","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/GfHF2jM5MZ","http://www.bbc.com/sport/football/45988823","bbc.com/sport/football…","88","111","","","","-1","618376306","Victorynsurance","motolese56","United States","Life and Health Insurance Adviser at UniVista Insurance. All Lines Adjuster. Believe in God/Traffic Anchor","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/378800000684026215/c0de3774b0ab3ab897229d193cbfdbd1_normal.jpeg","https://pbs.twimg.com/profile_images/378800000684026215/c0de3774b0ab3ab897229d193cbfdbd1_normal.jpeg","False","","False","2827","000000","000000","1B95E0","000000","000000","False","False","False","2590","Jun 25, 2012 3:35:11 PM","2798","-1","http://abs.twimg.com/images/themes/theme6/bg.gif","https://abs.twimg.com/images/themes/theme6/bg.gif","https://pbs.twimg.com/profile_banners/618376306/1519429107","False","en","65886","True","False","False","68","False","-1"
"Oct 26, 2018 6:25:47 AM","1055767438921531392","BBC Sport - Usain Bolt: Olympic champion has 'touch like a trampoline', says Andy Keogh https://t.co/zZA8JTRhvP","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/zZA8JTRhvP","http://www.bbc.com/sport/football/45988823","bbc.com/sport/football…","88","111","","","","-1","205274247","manwithoutborders","donaldmajebele","Dar Es Salaam","Entrepreneur, opinions are my own😉🤙","","","","","","http://t.co/O2t5twImlX","http://page.is/dmajebele","page.is/dmajebele","0","22","False","http://pbs.twimg.com/profile_images/509617782132977665/0EoMM1AN_normal.png","https://pbs.twimg.com/profile_images/509617782132977665/0EoMM1AN_normal.png","False","http://t.co/O2t5twImlX","False","363","000000","000000","FAB81E","000000","000000","False","False","False","243","Oct 20, 2010 10:10:59 AM","5203","-1","http://abs.twimg.com/images/themes/theme3/bg.gif","https://abs.twimg.com/images/themes/theme3/bg.gif","","False","en","24793","True","False","False","22","False","-1"
"Oct 26, 2018 6:07:29 AM","1055762833621872640","Andy Keogh saying what we are all thinking...#UsainBolt https://t.co/tlPiBxXbaa","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/tlPiBxXbaa","https://www.bbc.com/sport/football/45988823","bbc.com/sport/football…","56","79","UsainBolt","45","55","-1","22830107","Dan Tunna","dantunna","Paris, France","Communications for @Eurosport. Formerly @pitchlondon (@btsport / @nba / @premierleague / @channel4 / @yahoo) and @SkySports. @LFC fanatic. Views my own etc...","","","","","","https://t.co/3h03E2HZLC","https://www.linkedin.com/in/danieltunna","linkedin.com/in/danieltunna","0","23","False","http://pbs.twimg.com/profile_images/651867948370554881/ZW3t0OiJ_normal.jpg","https://pbs.twimg.com/profile_images/651867948370554881/ZW3t0OiJ_normal.jpg","False","https://t.co/3h03E2HZLC","False","786","709397","333333","FF3300","A0C5C7","FFFFFF","True","False","False","1530","Mar 4, 2009 3:38:39 PM","3323","-1","http://abs.twimg.com/images/themes/theme6/bg.gif","https://abs.twimg.com/images/themes/theme6/bg.gif","https://pbs.twimg.com/profile_banners/22830107/1396213081","True","en","7439","True","False","False","21","False","-1"
"Oct 26, 2018 4:41:10 AM","1055741111745105920","Ouch. 🤣\n\nhttps://t.co/wowr8z6dGb","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/wowr8z6dGb","https://www.bbc.com/sport/football/45988823","bbc.com/sport/football…","9","32","","","","-1","920871303783043072","Eyan Eledumare","EyanEledumare","5556 234 NW 2220.234.2","•CEO & Head Janitor\n•Aboki descendant\n•Annoying But Loveable Bastard\n•The Rose That Grew Out of Concrete\n• Random Thoughts Generator. RTG™","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","https://pbs.twimg.com/profile_images/920877669193052165/E41Yo4UL_normal.jpg","False","","False","77","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","134","Oct 19, 2017 12:36:42 AM","156","-1","","","https://pbs.twimg.com/profile_banners/920871303783043072/1508389319","False","en","7029","False","False","False","0","False","-1"
"Oct 26, 2018 12:13:30 PM","1055854945562488832","@nattyroons @SuePeace1 @dominca1 @Lynnstokes66 @JanetYoxall @Gris_Bunny @focen4 @Rockslashjeffry @IrishRed11… https://t.co/zzqcPm7eUE","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","True","1055853807056445445","2886328059","False","False","3","nattyroons","","","","","","","","","","","0","False","en","Captain Fantastic8","nattyroons","2886328059","0","11","https://t.co/zzqcPm7eUE","https://twitter.com/i/web/status/1055854945562488832","twitter.com/i/web/status/1…","110","133","","","","-1","728583902","ⓁⒺⓇⓄⓎ 🌟YNWA🌟ⒺⒹⓌⒶⓇⒹⓈ🇬🇧🇯🇲","LeroyEdwards8","London, England               ","⚽ⓁⒾⓋⒺⓇⓅⓄⓄⓁ⚽ⓁⒻⒸ⚽ⓎⓃⓌⒶ\nⓁⒻⒸⒻⒶⓂⒾⓁⓎ\n⚽ⒿⒻⓉ⑨⑥\n\n                                                        ĨŤ'Ś ŃĨČĔ ŤŐ βĔ ĨМРŐŔŤĂŃŤ. \nβÚŤ ĨŤ'Ś МŐŔĔ ĨМРŐŔŤĂŃŤ ŤŐ βĔ ŃĨČĔ","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1054490155283898368/_uNt79o1_normal.jpg","https://pbs.twimg.com/profile_images/1054490155283898368/_uNt79o1_normal.jpg","False","","False","4942","0099B9","3C3940","0099B9","95E8EC","5ED4DC","True","False","False","4340","Jul 31, 2012 11:07:31 AM","42736","-1","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif","https://pbs.twimg.com/profile_banners/728583902/1538821703","False","en","22364","True","False","False","14","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","⚽️❤️LFC Sue❤️⚽️","SuePeace1","854784456","12","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","anne ettienne","dominca1","590998938","23","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Lynn","Lynnstokes66","2513070299","33","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Janet Yoxall","JanetYoxall","3420405987","47","59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Gris (como el color) ☔️","Gris_Bunny","524488628","60","71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","fortunatus athuman","focen4","2708647428","72","79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Jeff Adr1yan","Rockslashjeffry","2275011792","80","96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Nigel Coady","IrishRed11","234128589","97","108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
