0,3000,4448,9.51573610306
0,3000,96,0.205569982529
0,3000,4448,10.6395661831
0,3000,96,0.208495140076
0,3000,4447,10.4031760693
0,3000,96,0.205842971802
0,3000,4447,12.1351311207
0,3000,96,0.211860895157
0,3000,4447,10.3964500427
0,3000,96,0.203466892242
0,3000,111,8.96879291534
0,3000,111,2.66025090218
0,3000,135,1.91840815544
0,3000,135,0.595171928406
0,3000,146,4.22299599648
0,3000,140,0.795971870422
0,3000,196,0.654798030853
0,3000,198,0.698613882065
0,3000,136,0.639966011047
0,3000,120,0.57116317749
0,3000,153,0.651713132858
0,3000,119,0.616826057434
