createdAt,id,text,Output,displayTextRangeStart,displayTextRangeEnd,source,isTruncated,inReplyToStatusId,inReplyToUserId,isFavorited,isRetweeted,favoriteCount,inReplyToScreenName,place__name,place__countryCode,place__id,place__country,place__placeType,place__url,place__fullName,place__boundingBoxType,place__boundingBoxCoordinates__latitude,place__boundingBoxCoordinates__longitude,retweetCount,isPossiblySensitive,lang,userMentionEntities__name,userMentionEntities__screenName,userMentionEntities__id,userMentionEntities__start,userMentionEntities__end,urlEntities__url,urlEntities__expandedURL,urlEntities__displayURL,urlEntities__start,urlEntities__end,hashtagEntities__text,hashtagEntities__start,hashtagEntities__end,mediaEntities__id,mediaEntities__url,mediaEntities__mediaURL,mediaEntities__mediaURLHttps,mediaEntities__expandedURL,mediaEntities__displayURL,mediaEntities__sizes__|,mediaEntities__sizes__|__width,mediaEntities__sizes__|__height,mediaEntities__sizes__|__resize,mediaEntities__type,mediaEntities__videoAspectRatioWidth,mediaEntities__videoAspectRatioHeight,mediaEntities__videoDurationMillis,mediaEntities__videoVariants__bitrate,mediaEntities__videoVariants__contentType,mediaEntities__videoVariants__url,mediaEntities__start,mediaEntities__end,currentUserRetweetId,user__id,user__name,user__screenName,user__location,user__description,user__descriptionURLEntities__url,user__descriptionURLEntities__expandedURL,user__descriptionURLEntities__displayURL,user__descriptionURLEntities__start,user__descriptionURLEntities__end,user__urlEntity__url,user__urlEntity__expandedURL,user__urlEntity__displayURL,user__urlEntity__start,user__urlEntity__end,user__isContributorsEnabled,user__profileImageUrl,user__profileImageUrlHttps,user__isDefaultProfileImage,user__url,user__isProtected,user__followersCount,user__profileBackgroundColor,user__profileTextColor,user__profileLinkColor,user__profileSidebarFillColor,user__profileSidebarBorderColor,user__profileUseBackgroundImage,user__isDefaultProfile,user__showAllInlineMedia,user__friendsCount,user__createdAt,user__favouritesCount,user__utcOffset,user__profileBackgroundImageUrl,user__profileBackgroundImageUrlHttps,user__profileBannerImageUrl,user__profileBackgroundTiled,user__lang,user__statusesCount,user__isGeoEnabled,user__isVerified,user__translator,user__listedCount,user__isFollowRequestSent,quotedStatusId
"Oct 26, 2018 1:07:36 PM",1.05586855928755E+018,Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’\n\nShe persists 😊 https://t.co/JjQASIjMzP https://t.co/JSJeGrGPxg,Maxine Waters,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/JjQASIjMzP,https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html,washingtonpost.com/politics/rep-m…,85,108,1.05586855773986E+018,https://t.co/JSJeGrGPxg,http://pbs.twimg.com/media/Dqcy2-mWkAANLbN.jpg,https://pbs.twimg.com/media/Dqcy2-mWkAANLbN.jpg,https://twitter.com/GoobersGems/status/1055868559287554050/photo/1,pic.twitter.com/JSJeGrGPxg,0,150,150,101,photo,0,0,0,nan,nan,nan,109,132,-1,8.86055754872087E+017,Mrs Fackackapack,GoobersGems,New York,*** NY Dem *** *** RESIST ***,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/926153927028105216/RT8Xe6JK_normal.jpg,https://pbs.twimg.com/profile_images/926153927028105216/RT8Xe6JK_normal.jpg,False,nan,False,448,0,0,1B95E0,0,0,False,False,False,1335,"Jul 14, 2017 10:52:09 PM",34179,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,nan,False,en,35062,False,False,False,1,False,-1
"Oct 26, 2018 12:46:24 PM",1.05586322356245E+018,Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/g5LCtVxT3S,Maxine Waters,-1,-1,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/g5LCtVxT3S,https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html,washingtonpost.com/politics/rep-m…,69,92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,336532701,"Heard FC, the ghost of Ea-Nasir",HeardFC,"Virginia, USA",Smashing the patriarchy begins at home. Writing for dollars in the Valley of Virginia. Food Nerd. Citizen. Vaxxophiliac. (he/him) [mail at https://t.co/oq9G216MRx],https://t.co/oq9G216MRx,http://HeardFC.com,HeardFC.com,139,162,https://t.co/eeR6ql9xbX,http://heardfc.com,heardfc.com,0,23,False,http://pbs.twimg.com/profile_images/947589279676620800/53z4tdSd_normal.jpg,https://pbs.twimg.com/profile_images/947589279676620800/53z4tdSd_normal.jpg,False,https://t.co/eeR6ql9xbX,False,642,C6E2EE,663B12,1F98C7,DAECF4,0,True,False,False,537,"Jul 16, 2011 9:16:45 AM",24425,-1,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,https://pbs.twimg.com/profile_banners/336532701/1505315852,True,en,54585,False,False,False,62,False,-1
"Oct 26, 2018 12:07:51 PM",1.05585352242672E+018,"“We have to keep doing what we’re doing in order to make this country right,” Waters said. “That’s what I intend to… https://t.co/4ZRTlFHOl2",” Waters,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/4ZRTlFHOl2,https://twitter.com/i/web/status/1055853522426716166,twitter.com/i/web/status/1…,117,140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,1241831545,Kristen Thompson,herequeer,"New York, NY","Currently protesting Trump's [insert bigoted, racist, sexist policy based on lies here]. This is not a drill.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/991865199933222913/MviSEUmG_normal.jpg,https://pbs.twimg.com/profile_images/991865199933222913/MviSEUmG_normal.jpg,False,nan,False,251,C0DEED,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,301,"Mar 4, 2013 12:32:21 PM",574,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/1241831545/1455640097,False,en,1077,True,False,False,4,False,-1
"Oct 26, 2018 11:30:04 AM",1.05584401563823E+018,Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/LXs2fXIVWU,Maxine Waters,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/LXs2fXIVWU,https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html,washingtonpost.com/politics/rep-m…,69,92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,319963230,Greg Travillion,TougalooTree,Jackson Mississippi,"Principal, Consultant",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/554497275842813952/pPrHcs25_normal.jpeg,https://pbs.twimg.com/profile_images/554497275842813952/pPrHcs25_normal.jpeg,False,nan,False,900,C0DEED,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,1562,"Jun 18, 2011 10:13:51 PM",60630,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/319963230/1372973669,False,en,157262,True,False,False,290,False,-1
"Oct 26, 2018 6:55:03 AM",1.05577480383402E+018,Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/xQAXhSCKBK,Maxine Waters,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/xQAXhSCKBK,https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html,washingtonpost.com/politics/rep-m…,69,92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,1.02802261132475E+018,Arielle R Phoenix 🌊🌊🌊🌊🌊🇺🇸💫⭐️🌟✨🌈❤️😇🐬🐳,PhoenixArielle,"Long Beach, CA","#MeToo #VoteThemAllOut #RoadToChange When they go low, WE GO VOTE!",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1055905523927785473/rcSFLuAi_normal.jpg,https://pbs.twimg.com/profile_images/1055905523927785473/rcSFLuAi_normal.jpg,False,nan,False,590,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,1300,"Aug 10, 2018 4:57:45 PM",26150,-1,nan,nan,https://pbs.twimg.com/profile_banners/1028022611324747776/1540582470,False,en,29622,False,False,False,1,False,-1
"Oct 26, 2018 4:37:45 AM",1.05574025275568E+018,Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/ZlTlE2nrz1 https://t.co/TxqFntBUpZ,Maxine Waters,-1,-1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/ZlTlE2nrz1,http://dlvr.it/QpYQ8w,dlvr.it/QpYQ8w,69,92,1.05574025003358E+018,https://t.co/TxqFntBUpZ,http://pbs.twimg.com/media/Dqa-KfJVYAERP_P.jpg,https://pbs.twimg.com/media/Dqa-KfJVYAERP_P.jpg,https://twitter.com/NBCNightlyLies/status/1055740252755681280/photo/1,pic.twitter.com/TxqFntBUpZ,0,150,150,101,photo,0,0,0,nan,nan,nan,93,116,-1,3013635301,NBC Nightly Lies,NBCNightlyLies,In your living room,NBC Nightly Lies: America's most fabricated news broadcast. This is a parody account. Exposing the lies told by MSM and Pols. #Trump2020 #AmericaFirst #MAGA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/775818987342929920/oWhG2gMM_normal.jpg,https://pbs.twimg.com/profile_images/775818987342929920/oWhG2gMM_normal.jpg,False,nan,False,2959,22330,333333,0084B4,C0DFEC,A8C7F7,True,False,False,2936,"Feb 8, 2015 11:39:43 AM",5128,-1,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,https://pbs.twimg.com/profile_banners/3013635301/1451882270,False,en,14358,False,False,False,112,False,-1
"Oct 26, 2018 3:06:10 AM",1.05571720406131E+018,Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ The California Democrat responded Thursday to… https://t.co/CGCQpJCmSz,"Maxine Waters,California Democrat",-1,-1,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/CGCQpJCmSz,https://twitter.com/i/web/status/1055717204061310976,twitter.com/i/web/status/1…,116,139,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,8.85943862820209E+017,Connie Gilbert,connieglbert,United States,"Unique elegant custom printed cases for iPhone, Smartphone, iPad, and other electronics",nan,nan,nan,nan,nan,https://t.co/cfywp9duRl,https://www.zazzle.com/irongall,zazzle.com/irongall,0,23,False,http://pbs.twimg.com/profile_images/885953855036551168/INVUWjz-_normal.jpg,https://pbs.twimg.com/profile_images/885953855036551168/INVUWjz-_normal.jpg,False,https://t.co/cfywp9duRl,False,241,0,0,FF691F,0,0,False,False,False,417,"Jul 14, 2017 3:27:31 PM",1,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/885943862820208640/1500062819,False,en,58093,False,False,False,4,False,-1
"Oct 26, 2018 3:03:27 AM",1.05571652180316E+018,Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’ https://t.co/WU7W3CNJcy,Maxine Waters,-1,-1,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/WU7W3CNJcy,https://ift.tt/2D5iKdq,ift.tt/2D5iKdq,69,92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,1861882417,DNP News,DNP_News,United States,Day-by-day…minute-by-minute…we bring you the world.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/678274027933184002/TPSRq8Vj_normal.jpg,https://pbs.twimg.com/profile_images/678274027933184002/TPSRq8Vj_normal.jpg,False,nan,False,443,C0DEED,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,211,"Sep 13, 2013 6:01:03 PM",0,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/1861882417/1472016294,False,en,609421,False,False,False,38,False,-1
"Oct 26, 2018 1:40:46 AM",1.05569571397007E+018,the-washington-post|Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’|https://t.co/njKK2fnKRF https://t.co/eH5lRpApHU,Maxine Waters,-1,-1,"<a href=""http://www.lost-property.eu"" rel=""nofollow"">politics_bot</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/njKK2fnKRF,https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html,washingtonpost.com/politics/rep-m…,89,112,1.0556957117429E+018,https://t.co/eH5lRpApHU,http://pbs.twimg.com/media/DqaVqBFWwAA87tB.jpg,https://pbs.twimg.com/media/DqaVqBFWwAA87tB.jpg,https://twitter.com/bot_political/status/1055695713970069505/photo/1,pic.twitter.com/eH5lRpApHU,0,150,150,101,photo,0,0,0,nan,nan,nan,113,136,-1,8.6852382644709E+017,bot_political,bot_political,CyberSpace,Political news bot|Retweets not endorsement|Powered by https://t.co/5DKWdMaCIf|Click link below for bot-hunting and tweet mapping tools,https://t.co/5DKWdMaCIf,http://NewsAPI.org,NewsAPI.org,55,78,https://t.co/ZaB1RFgObZ,http://www.lost-property.eu/content/twitter_search.html,lost-property.eu/content/twitte…,0,23,False,http://pbs.twimg.com/profile_images/950893138364829696/MmG-tfIm_normal.jpg,https://pbs.twimg.com/profile_images/950893138364829696/MmG-tfIm_normal.jpg,False,https://t.co/ZaB1RFgObZ,False,186,0,0,91D2FA,0,0,False,False,False,1819,"May 27, 2017 1:46:31 PM",9,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/868523826447089664/1495917993,False,en,198918,False,False,False,5,False,-1
"Oct 26, 2018 12:40:46 AM",1.05568061338515E+018,the-washington-post|Rep. Maxine Waters on being targeted by mail bombs: ‘I ain’t scared’|https://t.co/njKK2fnKRF https://t.co/c120ilNprc,Maxine Waters,-1,-1,"<a href=""http://www.lost-property.eu"" rel=""nofollow"">politics_bot</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,nan,nan,nan,https://t.co/njKK2fnKRF,https://www.washingtonpost.com/politics/rep-maxine-waters-on-being-targeted-by-mail-bombs-i-aint-scared/2018/10/25/6c8e46b8-d8a7-11e8-a10f-b51546b10756_story.html,washingtonpost.com/politics/rep-m…,89,112,1.0556806112713E+018,https://t.co/c120ilNprc,http://pbs.twimg.com/media/DqaH7DcX4AAa3m5.jpg,https://pbs.twimg.com/media/DqaH7DcX4AAa3m5.jpg,https://twitter.com/bot_political/status/1055680613385146369/photo/1,pic.twitter.com/c120ilNprc,0,150,150,101,photo,0,0,0,nan,nan,nan,113,136,-1,8.6852382644709E+017,bot_political,bot_political,CyberSpace,Political news bot|Retweets not endorsement|Powered by https://t.co/5DKWdMaCIf|Click link below for bot-hunting and tweet mapping tools,https://t.co/5DKWdMaCIf,http://NewsAPI.org,NewsAPI.org,55,78,https://t.co/ZaB1RFgObZ,http://www.lost-property.eu/content/twitter_search.html,lost-property.eu/content/twitte…,0,23,False,http://pbs.twimg.com/profile_images/950893138364829696/MmG-tfIm_normal.jpg,https://pbs.twimg.com/profile_images/950893138364829696/MmG-tfIm_normal.jpg,False,https://t.co/ZaB1RFgObZ,False,186,0,0,91D2FA,0,0,False,False,False,1819,"May 27, 2017 1:46:31 PM",9,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/868523826447089664/1495917993,False,en,198918,False,False,False,5,False,-1
