createdAt,id,text,Output,displayTextRangeStart,displayTextRangeEnd,source,isTruncated,inReplyToStatusId,inReplyToUserId,isFavorited,isRetweeted,favoriteCount,inReplyToScreenName,place__name,place__countryCode,place__id,place__country,place__placeType,place__url,place__fullName,place__boundingBoxType,place__boundingBoxCoordinates__latitude,place__boundingBoxCoordinates__longitude,retweetCount,isPossiblySensitive,lang,userMentionEntities__name,userMentionEntities__screenName,userMentionEntities__id,userMentionEntities__start,userMentionEntities__end,urlEntities__url,urlEntities__expandedURL,urlEntities__displayURL,urlEntities__start,urlEntities__end,hashtagEntities__text,hashtagEntities__start,hashtagEntities__end,mediaEntities__id,mediaEntities__url,mediaEntities__mediaURL,mediaEntities__mediaURLHttps,mediaEntities__expandedURL,mediaEntities__displayURL,mediaEntities__sizes__|,mediaEntities__sizes__|__width,mediaEntities__sizes__|__height,mediaEntities__sizes__|__resize,mediaEntities__type,mediaEntities__videoAspectRatioWidth,mediaEntities__videoAspectRatioHeight,mediaEntities__videoDurationMillis,mediaEntities__videoVariants__bitrate,mediaEntities__videoVariants__contentType,mediaEntities__videoVariants__url,mediaEntities__start,mediaEntities__end,currentUserRetweetId,user__id,user__name,user__screenName,user__location,user__description,user__descriptionURLEntities__url,user__descriptionURLEntities__expandedURL,user__descriptionURLEntities__displayURL,user__descriptionURLEntities__start,user__descriptionURLEntities__end,user__urlEntity__url,user__urlEntity__expandedURL,user__urlEntity__displayURL,user__urlEntity__start,user__urlEntity__end,user__isContributorsEnabled,user__profileImageUrl,user__profileImageUrlHttps,user__isDefaultProfileImage,user__url,user__isProtected,user__followersCount,user__profileBackgroundColor,user__profileTextColor,user__profileLinkColor,user__profileSidebarFillColor,user__profileSidebarBorderColor,user__profileUseBackgroundImage,user__isDefaultProfile,user__showAllInlineMedia,user__friendsCount,user__createdAt,user__favouritesCount,user__utcOffset,user__profileBackgroundImageUrl,user__profileBackgroundImageUrlHttps,user__profileBannerImageUrl,user__profileBackgroundTiled,user__lang,user__statusesCount,user__isGeoEnabled,user__isVerified,user__translator,user__listedCount,user__isFollowRequestSent,quotedStatusId,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 26, 2018 12:42:00 PM",1.05586211919789E+018,"Honest ""how does the media work?"" question for @JMShumway even if it's not her dept at the paper: we got one small-… https://t.co/EGGCAg2uuF",,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,Julia Shumway,JMShumway,384027690,47,57,https://t.co/EGGCAg2uuF,https://twitter.com/i/web/status/1055862119197888512,twitter.com/i/web/status/1…,117,140,nan,nan,nan,-1,16967217,David N. Welton,davidnwelton,"Bend, OR","Computers, startups, bike racing, Italy (I lived in Padova for about 15 years), BBQ, Bend YIMBY",nan,nan,nan,nan,nan,https://t.co/tQeVWac7bZ,http://www.welton.it/davidw,welton.it/davidw,0,23,False,http://pbs.twimg.com/profile_images/899752283377868800/tNqq4ZxU_normal.jpg,https://pbs.twimg.com/profile_images/899752283377868800/tNqq4ZxU_normal.jpg,False,https://t.co/tQeVWac7bZ,False,1366,616161,333333,0084B4,DDFFCC,FFFFFF,True,False,False,1339,"Oct 25, 2008 10:51:24 AM",93160,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/16967217/1441912349,False,en,17045,False,False,False,76,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 12:19:20 PM",1.05585641498659E+018,@GOPChairwoman @BobHugin https://t.co/1PK3NLG4HD,,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,1.05585582682765E+018,2353605901,False,False,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GOPChairwoman,0,False,und,Ronna McDaniel,GOPChairwoman,2353605901,0,14,https://t.co/1PK3NLG4HD,https://www.nytimes.com/interactive/2018/10/02/us/politics/donald-trump-tax-schemes-fred-trump.html,nytimes.com/interactive/20…,25,48,nan,nan,nan,-1,8.24415983238607E+017,Kimberly,lil_lilly001,nan,"Mom, Wife, Artist, Animal Lover",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/831553080151924736/e39qpLgq_normal.jpg,https://pbs.twimg.com/profile_images/831553080151924736/e39qpLgq_normal.jpg,False,nan,False,875,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,1586,"Jan 25, 2017 7:37:42 PM",41051,-1,nan,nan,https://pbs.twimg.com/profile_banners/824415983238606848/1487094371,False,en,51055,False,False,False,5,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 12:09:08 PM",1.05585384710357E+018,@michael_ahrens @kayleighmcenany https://t.co/1PK3NLG4HD,,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,1.05585370958921E+018,8.24415983238607E+017,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,lil_lilly001,0,False,und,Michael Ahrens,michael_ahrens,114974268,0,15,https://t.co/1PK3NLG4HD,https://www.nytimes.com/interactive/2018/10/02/us/politics/donald-trump-tax-schemes-fred-trump.html,nytimes.com/interactive/20…,33,56,nan,nan,nan,-1,8.24415983238607E+017,Kimberly,lil_lilly001,nan,"Mom, Wife, Artist, Animal Lover",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/831553080151924736/e39qpLgq_normal.jpg,https://pbs.twimg.com/profile_images/831553080151924736/e39qpLgq_normal.jpg,False,nan,False,875,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,1586,"Jan 25, 2017 7:37:42 PM",41051,-1,nan,nan,https://pbs.twimg.com/profile_banners/824415983238606848/1487094371,False,en,51055,False,False,False,5,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 11:42:16 AM",1.05584708568426E+018,@FHamster28 @Shauna1952 @SandraIRose1 @JohnBrennan Learn the facts!   We don’t know his net worth because he won’t… https://t.co/Oj8tcr6V6J,,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,1.05581331050181E+018,1.04574327163556E+018,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,FHamster28,0,False,en,FranticHamster28,FHamster28,1.04574327163556E+018,0,11,https://t.co/Oj8tcr6V6J,https://twitter.com/i/web/status/1055847085684260864,twitter.com/i/web/status/1…,116,139,nan,nan,nan,-1,7.98932225970569E+017,Jane Eagle Eyes,eyes_jane,"South Sutton, MA",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1011238865674407936/4ghDblVh_normal.jpg,https://pbs.twimg.com/profile_images/1011238865674407936/4ghDblVh_normal.jpg,False,nan,False,98,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,51,"Nov 16, 2016 11:54:20 AM",13586,-1,nan,nan,nan,False,en,2157,True,False,False,0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 11:40:20 AM",1.05584659915758E+018,"@FHamster28 @Shauna1952 @SandraIRose1 @JohnBrennan Ha ha!  Old story, it’s been recently reported it’s 412 million… https://t.co/JHME4nzTqi",,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,1.05581357754898E+018,1.04574327163556E+018,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,FHamster28,0,False,en,FranticHamster28,FHamster28,1.04574327163556E+018,0,11,https://t.co/JHME4nzTqi,https://twitter.com/i/web/status/1055846599157579776,twitter.com/i/web/status/1…,116,139,nan,nan,nan,-1,7.98932225970569E+017,Jane Eagle Eyes,eyes_jane,"South Sutton, MA",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1011238865674407936/4ghDblVh_normal.jpg,https://pbs.twimg.com/profile_images/1011238865674407936/4ghDblVh_normal.jpg,False,nan,False,98,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,51,"Nov 16, 2016 11:54:20 AM",13586,-1,nan,nan,nan,False,en,2157,True,False,False,0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 10:49:38 AM",1.05583383779049E+018,"Dow is down another 430 pts, domestic terrorist sends pipe bombs to his target list, votes being suppressed\nand tru… https://t.co/AdybsdeLSx",Dow,-1,-1,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/AdybsdeLSx,https://twitter.com/i/web/status/1055833837790486528,twitter.com/i/web/status/1…,117,140,nan,nan,nan,-1,7.04086780950221E+017,jrl,JRLgdnr,Uphill from Loch Raven,"Still learning, Constant Weeder                                      “Neutrality helps the oppressor” - Eli Wiesel.        Illegitimi non carborundum",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1055886212580470784/j36RR7ez_normal.jpg,https://pbs.twimg.com/profile_images/1055886212580470784/j36RR7ez_normal.jpg,False,nan,False,481,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,489,"Feb 28, 2016 6:32:24 PM",54579,-1,nan,nan,https://pbs.twimg.com/profile_banners/704086780950220800/1539358833,False,en,8773,False,False,False,12,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 10:27:35 AM",1.05582829156164E+018,Trump Engaged in Suspect Tax Schemes as He Reaped Riches From His Father https://t.co/YfuxXwWPKJ,,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/YfuxXwWPKJ,https://nyti.ms/2P90UZD,nyti.ms/2P90UZD,73,96,nan,nan,nan,-1,8.44493707911053E+017,Patriots,wer4thepeople,USA,"Parent, activist, B.S. in Psyh. Earning Master's in CMH, environmentalist, pantheist, #ForThePeople #FBR #ImpeachTrump #MarchForOurLives #DumpTrump #Resist",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/844550264199753728/JbfeZOaL_normal.jpg,https://pbs.twimg.com/profile_images/844550264199753728/JbfeZOaL_normal.jpg,False,nan,False,1009,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,1403,"Mar 22, 2017 6:19:24 AM",2702,-1,nan,nan,https://pbs.twimg.com/profile_banners/844493707911053312/1490191571,False,en,4953,False,False,False,0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 10:23:01 AM",1.05582714053142E+018,https://t.co/jraKnPlelO,,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,und,nan,nan,nan,nan,nan,https://t.co/jraKnPlelO,https://www.nytimes.com/interactive/2018/10/02/us/politics/donald-trump-tax-schemes-fred-trump.html,nytimes.com/interactive/20…,0,23,nan,nan,nan,-1,7.06873009714369E+017,deaded u know it,deadeduknowit,"misery, hades",Street  teams since 93! Enjoying the life of live music! Willing to promote bands and shows! Instagram dead_ed_u_knowit,nan,nan,nan,nan,nan,https://t.co/Vo4ZZvKPU7,http://www.Instagram.com/dead_ed_u_know_it,Instagram.com/dead_ed_u_know…,0,23,False,http://pbs.twimg.com/profile_images/879905742836256768/LAnV0oEE_normal.jpg,https://pbs.twimg.com/profile_images/879905742836256768/LAnV0oEE_normal.jpg,False,https://t.co/Vo4ZZvKPU7,False,368,0,0,19CF86,0,0,False,False,False,1807,"Mar 7, 2016 11:03:53 AM",5250,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/706873009714368517/1466963411,False,en,23224,False,False,False,12,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 8:41:04 AM",1.05580148526569E+018,I'm old enough to remember that @realDonaldTrump committed tax fraud. https://t.co/gYHzUamu6m,,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,Donald J. Trump,realDonaldTrump,25073877,32,48,https://t.co/gYHzUamu6m,https://www.nytimes.com/interactive/2018/10/02/us/politics/donald-trump-tax-schemes-fred-trump.html,nytimes.com/interactive/20…,70,93,nan,nan,nan,-1,103388731,"Jérémy ""Jejem"" Desvages",teh_jejem,Cannes,"#Ninja at @Dalenyscorp, Founder of Dragonea (Indie web game with Dragons), Web/PHP Developer, SysAdmin, Photographer, ... and more! ;)",nan,nan,nan,nan,nan,http://t.co/efuNiDonCu,http://www.jejem.net,jejem.net,0,22,False,http://pbs.twimg.com/profile_images/1048719951517929477/gzNcZEjS_normal.jpg,https://pbs.twimg.com/profile_images/1048719951517929477/gzNcZEjS_normal.jpg,False,http://t.co/efuNiDonCu,False,802,1A1B1F,666666,2FC2EF,252429,181A1E,True,False,False,1875,"Jan 9, 2010 4:42:48 PM",92,-1,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,https://pbs.twimg.com/profile_banners/103388731/1538929532,False,fr,3797,False,False,False,27,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 8:19:14 AM",1.05579598978788E+018,"As Trump's lies increase at an exponential rate, here's a quick reminder:\n\nTrump is not the self-made man he claims… https://t.co/KvnnPck6nX",Trump,-1,-1,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/KvnnPck6nX,https://twitter.com/i/web/status/1055795989787881472,twitter.com/i/web/status/1…,117,140,nan,nan,nan,-1,371222723,Daniel Wessel,da_wessel,nan,Deputy Trump War Room Director for @TheDemocrats,nan,nan,nan,nan,nan,https://t.co/iKB8K06x4L,https://www.democrats.org/,democrats.org,0,23,False,http://pbs.twimg.com/profile_images/732362153269727234/QZs6x1Qq_normal.jpg,https://pbs.twimg.com/profile_images/732362153269727234/QZs6x1Qq_normal.jpg,False,https://t.co/iKB8K06x4L,False,2327,C0DEED,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,1222,"Sep 10, 2011 8:42:15 AM",1701,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,nan,False,en,18124,True,False,False,58,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 8:11:16 AM",1.05579398720905E+018,@jacuzzigal @jennybcsilly @natespuewell @rimarthag @realDonaldTrump https://t.co/WgfvAmFzUj,,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,1.05579239894775E+018,44497671,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,jacuzzigal,0,False,und,Dawn is Right,jacuzzigal,44497671,0,11,https://t.co/WgfvAmFzUj,https://www.nytimes.com/interactive/2018/10/02/us/politics/donald-trump-tax-schemes-fred-trump.html,nytimes.com/interactive/20…,68,91,nan,nan,nan,-1,62932945,MrsPABBK🤷🏼‍♀️,MrsPABBK,nan,"Perpetual case of wanderlust!❣️Travel, Food, Wine, Movies & MrPABBK. Be kind, one to another, in all things, as much as possible, but don’t be a doormat either.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/837259717252632576/pRkgrOL2_normal.jpg,https://pbs.twimg.com/profile_images/837259717252632576/pRkgrOL2_normal.jpg,False,nan,False,231,EDECE9,634047,88253,E3E2DE,D3D2CF,True,False,False,294,"Aug 4, 2009 5:25:14 PM",12226,-1,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,https://pbs.twimg.com/profile_banners/62932945/1537372463,False,en,13467,True,False,False,10,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 8:11:08 AM",1.05579395203989E+018,@jacuzzigal @natespuewell @rimarthag @realDonaldTrump https://t.co/WgfvAmFzUj,,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,1.0557922838225E+018,44497671,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,jacuzzigal,0,False,und,Dawn is Right,jacuzzigal,44497671,0,11,https://t.co/WgfvAmFzUj,https://www.nytimes.com/interactive/2018/10/02/us/politics/donald-trump-tax-schemes-fred-trump.html,nytimes.com/interactive/20…,54,77,nan,nan,nan,-1,62932945,MrsPABBK🤷🏼‍♀️,MrsPABBK,nan,"Perpetual case of wanderlust!❣️Travel, Food, Wine, Movies & MrPABBK. Be kind, one to another, in all things, as much as possible, but don’t be a doormat either.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/837259717252632576/pRkgrOL2_normal.jpg,https://pbs.twimg.com/profile_images/837259717252632576/pRkgrOL2_normal.jpg,False,nan,False,231,EDECE9,634047,88253,E3E2DE,D3D2CF,True,False,False,294,"Aug 4, 2009 5:25:14 PM",12226,-1,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,https://pbs.twimg.com/profile_banners/62932945/1537372463,False,en,13467,True,False,False,10,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 7:07:34 AM",1.05577795400806E+018,WE HAVE A CROOK IN THE WHITE HOUSE!  Trump Engaged in Tax Schemes as He Reaped Riches From His Father - @AP @CNN… https://t.co/fQLffPxdxn,WHITE HOUSE,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,The Associated Press,AP,51241574,104,107,https://t.co/fQLffPxdxn,https://twitter.com/i/web/status/1055777954008064001,twitter.com/i/web/status/1…,114,137,nan,nan,nan,-1,8.25717531692372E+017,@SheilaLMcCrea JD,SheilaLMcCrea1,Washington DC,"No followers, please! Only those I know personally! —using evidence drawn from a close reading and analysis of reliable published accounts",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,nan,False,2,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,34,"Jan 29, 2017 9:49:35 AM",79,-1,nan,nan,nan,False,en,11348,False,False,False,0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 4:26:31 AM",1.05573742631905E+018,"Just watched the @nytimes mini-doc on the investigation into this explosive story reporting ""President Trump partic… https://t.co/CUduk34OkQ",President Trump,-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,-1,-1,False,False,4,Los Angeles,US,3b77caf94bfc81fe,United States,city,https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json,"Los Angeles, CA",Polygon,33.704538,-118.668404,nan,1,False,en,The New York Times,nytimes,807095,17,25,https://t.co/CUduk34OkQ,https://twitter.com/i/web/status/1055737426319048704,twitter.com/i/web/status/1…,117,140,nan,nan,nan,-1,52795858,Jory Rand,ABC7Jory,Los Angeles,"ABC7 Eyewitness News Anchor/Reporter, Vegan, Former college hockey player, Friend of Animals #AdoptDontShop",nan,nan,nan,nan,nan,https://t.co/wA2krgJd0y,http://abc7.com,abc7.com,0,23,False,http://pbs.twimg.com/profile_images/680652651067932672/L47SaVUf_normal.jpg,https://pbs.twimg.com/profile_images/680652651067932672/L47SaVUf_normal.jpg,False,https://t.co/wA2krgJd0y,False,8659,044CC1,333333,044CC1,DDEEF6,0,True,False,False,1031,"Jul 1, 2009 1:49:12 PM",11083,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/52795858/1525337010,True,en,44827,True,True,False,216,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
"Oct 26, 2018 2:04:45 AM",1.05570174967844E+018,"@SethAbramson #MAGAbomber doesn’t make us forget:\nChildren in cages\nManafort, Cohen, Flynn, Papadop, guilty pleas a… https://t.co/245AxwQjUC","Cohen,Flynn",-1,-1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,1.05544120939563E+018,3223426134,False,False,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,SethAbramson,3,False,en,Seth Abramson,SethAbramson,3223426134,0,13,https://t.co/245AxwQjUC,https://twitter.com/i/web/status/1055701749678436352,twitter.com/i/web/status/1…,117,140,MAGAbomber,14,25,-1,22453211,K. V. Peck,kvpeckwriter,Illinois,"Bronx native, Midwest transplant, writer. When not writing, paints on silk. #StandOnEveryCorner #VoteBlue2018 #TakeItBack 🌈Ally",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1038659324376043520/J1VPP6BW_normal.jpg,https://pbs.twimg.com/profile_images/1038659324376043520/J1VPP6BW_normal.jpg,False,nan,False,6303,3B94D9,3E4415,3B94D9,99CC33,829D5E,True,False,False,6514,"Mar 2, 2009 12:00:48 AM",141966,-1,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,https://pbs.twimg.com/profile_banners/22453211/1539555155,True,en,105749,False,False,False,185,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
